ID,Username,Date,Tweet,Emotion,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Word,Valence,Arousal,Dominance,Emotions
11,BarackObama,8/1/18 9:20,I m confident that together they ll strengthen this country we love by restoring opportunity repairing our alliances and standing in the world and upholding our fundamental commitment to justice fairness responsibility and the rule of law. But first they need our votes. ,Trust,0.028080966,0.002859662,0.00482065,0.154347107,0.220879689,0.031380463,0.009324874,0.548306584,first,0.625,0.788,0.5,-
11,BarackObama,8/1/18 9:20,I m confident that together they ll strengthen this country we love by restoring opportunity repairing our alliances and standing in the world and upholding our fundamental commitment to justice fairness responsibility and the rule of law. But first they need our votes. ,Trust,0.028080966,0.002859662,0.00482065,0.154347107,0.220879689,0.031380463,0.009324874,0.548306584,fundamental,0.708,0.903,0.422,positive-trust-
11,BarackObama,8/1/18 9:20,I m confident that together they ll strengthen this country we love by restoring opportunity repairing our alliances and standing in the world and upholding our fundamental commitment to justice fairness responsibility and the rule of law. But first they need our votes. ,Trust,0.028080966,0.002859662,0.00482065,0.154347107,0.220879689,0.031380463,0.009324874,0.548306584,justice,0.76,0.787,0.538,positive-trust-
11,BarackObama,8/1/18 9:20,I m confident that together they ll strengthen this country we love by restoring opportunity repairing our alliances and standing in the world and upholding our fundamental commitment to justice fairness responsibility and the rule of law. But first they need our votes. ,Trust,0.028080966,0.002859662,0.00482065,0.154347107,0.220879689,0.031380463,0.009324874,0.548306584,love,1,0.673,0.519,joy-positive-
11,BarackObama,8/1/18 9:20,I m confident that together they ll strengthen this country we love by restoring opportunity repairing our alliances and standing in the world and upholding our fundamental commitment to justice fairness responsibility and the rule of law. But first they need our votes. ,Trust,0.028080966,0.002859662,0.00482065,0.154347107,0.220879689,0.031380463,0.009324874,0.548306584,need,0.51,0.2,0.574,-
11,BarackObama,8/1/18 9:20,I m confident that together they ll strengthen this country we love by restoring opportunity repairing our alliances and standing in the world and upholding our fundamental commitment to justice fairness responsibility and the rule of law. But first they need our votes. ,Trust,0.028080966,0.002859662,0.00482065,0.154347107,0.220879689,0.031380463,0.009324874,0.548306584,opportunity,0.938,0.833,0.745,anticipation-positive-
11,BarackObama,8/1/18 9:20,I m confident that together they ll strengthen this country we love by restoring opportunity repairing our alliances and standing in the world and upholding our fundamental commitment to justice fairness responsibility and the rule of law. But first they need our votes. ,Trust,0.028080966,0.002859662,0.00482065,0.154347107,0.220879689,0.031380463,0.009324874,0.548306584,responsibility,0.76,0.852,0.5,-
11,BarackObama,8/1/18 9:20,I m confident that together they ll strengthen this country we love by restoring opportunity repairing our alliances and standing in the world and upholding our fundamental commitment to justice fairness responsibility and the rule of law. But first they need our votes. ,Trust,0.028080966,0.002859662,0.00482065,0.154347107,0.220879689,0.031380463,0.009324874,0.548306584,restoring,0.82,0.783,0.49,positive-
11,BarackObama,8/1/18 9:20,I m confident that together they ll strengthen this country we love by restoring opportunity repairing our alliances and standing in the world and upholding our fundamental commitment to justice fairness responsibility and the rule of law. But first they need our votes. ,Trust,0.028080966,0.002859662,0.00482065,0.154347107,0.220879689,0.031380463,0.009324874,0.548306584,rule,0.567,0.593,0.427,fear-trust-
11,BarackObama,8/1/18 9:20,I m confident that together they ll strengthen this country we love by restoring opportunity repairing our alliances and standing in the world and upholding our fundamental commitment to justice fairness responsibility and the rule of law. But first they need our votes. ,Trust,0.028080966,0.002859662,0.00482065,0.154347107,0.220879689,0.031380463,0.009324874,0.548306584,standing,0.604,0.425,0.317,positive-
11,BarackObama,8/1/18 9:20,I m confident that together they ll strengthen this country we love by restoring opportunity repairing our alliances and standing in the world and upholding our fundamental commitment to justice fairness responsibility and the rule of law. But first they need our votes. ,Trust,0.028080966,0.002859662,0.00482065,0.154347107,0.220879689,0.031380463,0.009324874,0.548306584,strengthen,0.802,0.971,0.796,positive-
11,BarackObama,8/1/18 9:20,I m confident that together they ll strengthen this country we love by restoring opportunity repairing our alliances and standing in the world and upholding our fundamental commitment to justice fairness responsibility and the rule of law. But first they need our votes. ,Trust,0.028080966,0.002859662,0.00482065,0.154347107,0.220879689,0.031380463,0.009324874,0.548306584,together,0.874,0.658,0.392,-
11,BarackObama,8/1/18 9:20,I m confident that together they ll strengthen this country we love by restoring opportunity repairing our alliances and standing in the world and upholding our fundamental commitment to justice fairness responsibility and the rule of law. But first they need our votes. ,Trust,0.028080966,0.002859662,0.00482065,0.154347107,0.220879689,0.031380463,0.009324874,0.548306584,world,0.622,0.75,0.394,-
12,BarackObama,8/1/18 9:20,Today I m proud to endorse such a wide and impressive array of Democratic candidates leaders as diverse patriotic and big-hearted as the America they re running to represent: ,Joy,0.016688881,0.000601649,0.002545162,0.047955327,0.818715453,0.011487505,0.027016539,0.074989468,array,0.521,0.568,0.396,positive-
12,BarackObama,8/1/18 9:20,Today I m proud to endorse such a wide and impressive array of Democratic candidates leaders as diverse patriotic and big-hearted as the America they re running to represent: ,Joy,0.016688881,0.000601649,0.002545162,0.047955327,0.818715453,0.011487505,0.027016539,0.074989468,diverse,0.562,0.604,0.519,negative-positive-
12,BarackObama,8/1/18 9:20,Today I m proud to endorse such a wide and impressive array of Democratic candidates leaders as diverse patriotic and big-hearted as the America they re running to represent: ,Joy,0.016688881,0.000601649,0.002545162,0.047955327,0.818715453,0.011487505,0.027016539,0.074989468,endorse,0.592,0.472,0.392,-
12,BarackObama,8/1/18 9:20,Today I m proud to endorse such a wide and impressive array of Democratic candidates leaders as diverse patriotic and big-hearted as the America they re running to represent: ,Joy,0.016688881,0.000601649,0.002545162,0.047955327,0.818715453,0.011487505,0.027016539,0.074989468,impressive,0.781,0.873,0.83,-
12,BarackObama,8/1/18 9:20,Today I m proud to endorse such a wide and impressive array of Democratic candidates leaders as diverse patriotic and big-hearted as the America they re running to represent: ,Joy,0.016688881,0.000601649,0.002545162,0.047955327,0.818715453,0.011487505,0.027016539,0.074989468,patriotic,0.875,0.933,0.509,-
